Timestamp,Temperature,Pressure,FlowRate,BatchID,ProductType,PlantID
2023-01-08 23:43:00,21.529789604772713,2.312046891959885,164.49710527316415,BATCH_1,Sprite,Plant_3
2023-01-11 05:33:00,20.103133741798473,1.7084977089441913,162.58366298576993,BATCH_6,Cola,Plant_1
2023-01-05 08:17:00,20.681723542577156,1.9809973165058619,124.86646202815656,BATCH_10,Sprite,Plant_1
2023-01-05 15:29:00,21.36045090055565,1.6999999760151563,100.86788378090093,BATCH_6,Sprite,Plant_1
2023-01-13 08:51:00,23.702185236469614,1.6030096725657206,114.84968573751752,BATCH_4,Cola,Plant_5
2023-01-12 02:58:00,20.555083107085036,1.5246871852219113,171.22337798021113,BATCH_6,Fanta,Plant_2
2023-01-06 00:38:00,24.43955715373742,2.201619836268012,138.68555112348545,BATCH_7,Fanta,Plant_3
2023-01-26 03:55:00,20.845169329310053,2.487873068447391,144.30360530939242,BATCH_1,Fanta,Plant_5
2023-01-21 10:41:00,22.891735273591678,2.242368489501569,166.70519606883965,BATCH_2,Fanta,Plant_5
2023-01-24 00:49:00,23.529877779327443,1.8833525966094835,165.32713496553157,BATCH_8,Cola,Plant_3
2023-01-27 13:32:00,21.959122534334124,2.453497794787373,164.22750637400378,BATCH_5,Fanta,Plant_4
2023-01-06 13:51:00,23.85702002683015,1.751731011742366,126.89653982368377,BATCH_5,Fanta,Plant_1
2023-01-04 03:42:00,21.901365737451542,1.754481098201598,137.01970103312374,BATCH_10,Cola,Plant_4
2023-01-11 13:48:00,23.75102747651656,2.249946900400749,157.01189521109467,BATCH_6,Cola,Plant_3
2023-01-26 02:33:00,20.688828651671653,2.3947358394349,131.92437572147225,BATCH_5,Fanta,Plant_2
2023-01-02 10:11:00,22.013143875092084,2.4826578493210296,174.8863035299203,BATCH_1,Cola,Plant_2
2023-01-01 12:23:00,23.830274805148807,1.629486553258842,151.3086873293096,BATCH_10,Cola,Plant_4
2023-01-16 04:20:00,21.8782962839741,2.0042157893866737,118.81449620987601,BATCH_9,Cola,Plant_3
2023-01-19 10:18:00,20.678958446605776,2.3031995119833506,166.43687425615144,BATCH_7,Sprite,Plant_5
2023-01-04 20:03:00,20.057267872701047,2.468664371992623,137.54877297148525,BATCH_5,Fanta,Plant_2
2023-01-15 06:01:00,24.02487126688706,1.6226933154345118,150.23636285696224,BATCH_6,Sprite,Plant_1
2023-01-16 17:10:00,22.79191077367929,1.7495317028263724,136.4962716189841,BATCH_6,Cola,Plant_5
2023-01-14 03:42:00,21.77198630609535,2.1087671790112967,185.08840325971266,BATCH_3,Fanta,Plant_3
2023-01-03 05:36:00,20.676702007564067,1.9888449037471574,101.61761918554959,BATCH_6,Fanta,Plant_1
2023-01-15 14:38:00,22.339317741784004,1.942808780414993,127.2605623857883,BATCH_4,Fanta,Plant_3
2023-01-07 00:56:00,21.04061930440784,2.1892382272005464,151.53011690837837,BATCH_1,Cola,Plant_1
2023-01-01 14:17:00,23.70866996223032,2.0915331876891656,150.30633990741666,BATCH_3,Fanta,Plant_5
2023-01-02 23:10:00,23.59151073318461,1.5201047337396512,136.47436067487055,BATCH_5,Fanta,Plant_3
2023-01-07 06:42:00,20.960437718382117,2.1641822335421237,112.52637231567165,BATCH_1,Cola,Plant_5
2023-01-19 08:10:00,21.77112334272252,1.9441813755776707,182.73802418281196,BATCH_3,Fanta,Plant_1
2023-01-23 17:23:00,20.42903233028777,1.7130633605146426,183.42500167194748,BATCH_9,Sprite,Plant_3
2023-01-11 05:53:00,21.385111410668227,2.0214156159791834,118.91342732529021,BATCH_7,Sprite,Plant_1
2023-01-26 05:10:00,21.342262511584753,1.616787313888925,136.06487101656808,BATCH_2,Sprite,Plant_4
2023-01-09 15:09:00,23.32012546246311,1.5876429505080116,131.07514645522988,BATCH_4,Sprite,Plant_1
2023-01-11 00:31:00,20.79122025629677,1.9955402276851832,171.7199146827338,BATCH_10,Fanta,Plant_2
2023-01-19 06:00:00,23.35939105809674,1.9574378113579014,164.8752043582852,BATCH_1,Cola,Plant_4
2023-01-05 23:57:00,22.408010695426572,1.9499740666445118,127.82479341266728,BATCH_6,Cola,Plant_1
2023-01-20 04:46:00,21.702361248947177,2.09146340291933,126.86792771251118,BATCH_8,Sprite,Plant_4
2023-01-10 02:28:00,21.855353205480622,2.1498962365456404,144.59404558518673,BATCH_6,Fanta,Plant_3
2023-01-19 20:42:00,24.000480961100887,1.6655192562732735,148.82758878743573,BATCH_1,Cola,Plant_4
2023-01-16 21:23:00,24.02773537033515,2.494104584556922,115.66019749198317,BATCH_2,Fanta,Plant_2
2023-01-04 13:55:00,22.67976031114633,1.7012846631352954,153.64212031351016,BATCH_8,Fanta,Plant_5
2023-01-22 06:09:00,20.81321505168127,2.3945731954438383,118.0780767075222,BATCH_3,Sprite,Plant_4
2023-01-11 05:51:00,20.248315394506662,1.6325363205618757,128.0517757797192,BATCH_6,Fanta,Plant_5
2023-01-16 14:40:00,23.12815113001224,2.1018801382512304,142.36140654725307,BATCH_9,Sprite,Plant_1
2023-01-18 17:15:00,21.024504325906918,2.008279096243161,103.26966248947798,BATCH_1,Sprite,Plant_1
2023-01-23 23:30:00,24.340362082041096,2.3817192061785146,112.62562346882228,BATCH_6,Cola,Plant_3
2023-01-26 15:38:00,22.809829353846563,2.295816210916817,104.03652332363399,BATCH_10,Cola,Plant_1
2023-01-01 20:25:00,23.851178179398214,2.3789487460375387,116.87581588320802,BATCH_10,Cola,Plant_3
2023-01-06 23:14:00,23.356012476212765,2.3521594943836197,173.67771916017435,BATCH_4,Sprite,Plant_4
2023-01-15 11:13:00,21.966506104444075,1.5900290472033132,115.59972958479915,BATCH_5,Cola,Plant_2
2023-01-18 06:15:00,24.309936210265686,1.9981556888994323,150.37795423304283,BATCH_9,Cola,Plant_5
2023-01-17 23:03:00,22.68784961865571,2.4896867066258075,121.49383768912547,BATCH_6,Sprite,Plant_2
2023-01-07 12:00:00,21.291799025904872,2.061702802026802,101.64878538688694,BATCH_3,Sprite,Plant_1
2023-01-26 04:00:00,21.936685224934628,2.4041003838306416,178.92920145484607,BATCH_8,Fanta,Plant_2
2023-01-14 20:18:00,23.457719322725826,2.253956882737922,131.88815262770638,BATCH_2,Cola,Plant_2
2023-01-02 23:08:00,22.291878494256228,1.8476303206813238,193.22668025782764,BATCH_2,Cola,Plant_4
2023-01-07 17:42:00,21.85241218536182,1.786215898210199,109.26731368510573,BATCH_1,Fanta,Plant_2
2023-01-05 04:05:00,24.85242853753308,1.9259337588779966,170.89444225619997,BATCH_6,Fanta,Plant_5
2023-01-13 21:17:00,20.951129544255977,1.9168885615964724,100.38710378032395,BATCH_7,Sprite,Plant_5
2023-01-20 12:21:00,22.572236568687856,2.4455171844493595,155.10995708554606,BATCH_7,Cola,Plant_5
2023-01-05 12:36:00,24.03536529218655,2.488881197112573,120.72129649101062,BATCH_7,Cola,Plant_4
2023-01-05 08:52:00,21.435970443552456,2.469060845234403,187.5609302437062,BATCH_4,Cola,Plant_3
2023-01-23 11:27:00,24.528596996313595,2.208768938165632,191.7024011457195,BATCH_2,Cola,Plant_4
2023-01-07 17:43:00,23.71911209423598,1.6091030886296118,196.5163002381364,BATCH_7,Fanta,Plant_3
2023-01-15 03:01:00,23.61178074126095,1.8543734367542979,188.21846329798132,BATCH_9,Sprite,Plant_5
2023-01-29 05:54:00,22.03686302082707,2.4228145918048463,151.78128911163287,BATCH_8,Sprite,Plant_5
2023-01-30 18:11:00,22.250856681660864,1.8765034828150344,159.12659014755053,BATCH_2,Fanta,Plant_5
2023-01-27 18:57:00,21.91821462427867,2.031217364083352,185.4089708291765,BATCH_4,Fanta,Plant_3
2023-01-06 19:05:00,21.944326878196375,1.7389700149279554,124.09426700852036,BATCH_4,Cola,Plant_1
2023-01-17 16:25:00,22.937019992588876,2.2309348184954993,119.4333319587893,BATCH_5,Sprite,Plant_4
2023-01-17 06:16:00,23.50473815674428,2.4463369005709086,106.85054980180428,BATCH_4,Sprite,Plant_3
2023-01-13 00:26:00,24.595208683204625,1.7521499212674092,183.57619735179392,BATCH_3,Fanta,Plant_1
2023-01-22 06:23:00,23.95410244766546,2.383319601615412,105.26122347161728,BATCH_6,Sprite,Plant_1
2023-01-06 13:25:00,24.38523358617659,2.073343402633963,192.2331192961194,BATCH_9,Fanta,Plant_4
2023-01-12 00:49:00,24.66434322037072,2.371726208139253,116.73944117426524,BATCH_3,Sprite,Plant_3
2023-01-14 16:46:00,20.715505422947565,2.4145229056883935,165.80822923264208,BATCH_7,Sprite,Plant_1
2023-01-26 20:54:00,20.91641672429465,1.5987564138396901,181.39425518676597,BATCH_6,Sprite,Plant_2
2023-01-19 22:29:00,21.06952744825877,2.2692619803485465,134.46108731998928,BATCH_3,Cola,Plant_5
2023-01-17 04:47:00,21.840032240270972,1.532661983416546,156.7231428318737,BATCH_6,Sprite,Plant_5
2023-01-10 10:58:00,23.5198693050893,1.6187833512977825,149.6729645562789,BATCH_9,Cola,Plant_2
2023-01-27 21:07:00,20.959047155095284,2.4369168228761944,173.4974904911398,BATCH_1,Sprite,Plant_2
2023-01-11 01:35:00,23.840508739806978,2.0334175418024905,155.62042156675514,BATCH_8,Cola,Plant_3
2023-01-22 16:49:00,24.643425349196455,2.0120156804809723,128.1161307287723,BATCH_10,Fanta,Plant_1
2023-01-11 07:54:00,21.531477338642738,2.0108628532894284,183.05084580226696,BATCH_3,Cola,Plant_2
2023-01-08 03:03:00,24.132372410727875,2.406184804637984,162.04080766040985,BATCH_4,Fanta,Plant_5
2023-01-05 13:25:00,24.629039129904893,2.311058292544401,117.03265780630147,BATCH_7,Fanta,Plant_2
2023-01-20 22:11:00,24.25771431185947,1.673751190489345,122.53154623142936,BATCH_4,Sprite,Plant_5
2023-01-17 10:52:00,24.51867778242978,2.3981987846904165,158.0242129231265,BATCH_3,Sprite,Plant_1
2023-01-10 12:08:00,20.358725519881546,2.1085767188888322,153.35338969038526,BATCH_3,Cola,Plant_3
2023-01-23 02:32:00,24.265059492816007,2.3846525717442395,180.01183289474668,BATCH_1,Cola,Plant_2
2023-01-24 02:33:00,23.83385004102058,1.6661510567130846,144.46692511739357,BATCH_2,Sprite,Plant_2
2023-01-10 13:19:00,21.984625119125692,1.9032252724934848,159.52537598060752,BATCH_6,Cola,Plant_3
2023-01-26 02:13:00,22.8082048333229,1.6892574213689517,174.3643036676127,BATCH_3,Sprite,Plant_4
2023-01-27 20:27:00,21.523265980332802,1.5086286287618327,113.02685669463183,BATCH_4,Fanta,Plant_5
2023-01-30 01:09:00,21.30605821878923,2.140958149696174,128.775348009904,BATCH_2,Sprite,Plant_1
2023-01-26 04:29:00,20.83951949999186,1.5636816363296262,121.0326889906283,BATCH_2,Cola,Plant_5
2023-01-21 00:32:00,22.523327513579652,2.2533441067351587,126.27448871655378,BATCH_10,Sprite,Plant_4
2023-01-28 19:27:00,21.400966390311897,1.7243424912429623,129.66581672721824,BATCH_6,Cola,Plant_2
2023-01-15 04:57:00,23.68287743090805,2.201237075702302,119.72503812520816,BATCH_6,Sprite,Plant_2
2023-01-12 14:16:00,23.41579831926244,2.1099631150893523,191.3680576213734,BATCH_4,Fanta,Plant_2
2023-01-20 09:56:00,22.202769005655483,2.1832047933076457,133.4802464460277,BATCH_5,Fanta,Plant_2
2023-01-05 12:01:00,23.680833388838046,2.3194133058009845,136.54974628670192,BATCH_3,Fanta,Plant_3
2023-01-22 06:07:00,20.692942016268102,1.775627371669216,125.36016622207491,BATCH_5,Cola,Plant_2
2023-01-07 22:38:00,23.15466986323492,2.4033398546455382,164.15552770395584,BATCH_10,Cola,Plant_4
2023-01-23 18:52:00,22.556061913482313,2.3093536932966874,126.08749687661117,BATCH_6,Sprite,Plant_5
2023-01-22 12:32:00,21.19903388986768,1.9438280817598361,102.16707828544175,BATCH_2,Sprite,Plant_1
2023-01-28 16:11:00,22.196776179415888,1.8539133729994464,139.04859622941916,BATCH_2,Sprite,Plant_3
2023-01-05 02:33:00,21.823328585966618,2.046828335297164,192.54522889033242,BATCH_8,Sprite,Plant_2
2023-01-18 08:13:00,21.410969504306415,1.970424815619524,141.0177810436594,BATCH_3,Sprite,Plant_4
2023-01-04 19:08:00,22.723296189653702,1.8501151084524048,108.0218874734253,BATCH_4,Cola,Plant_5
2023-01-22 14:48:00,24.22430303477914,1.906681758302707,107.98545305620058,BATCH_5,Sprite,Plant_3
2023-01-20 14:29:00,20.420282964263208,1.8426854973621292,167.9871324266926,BATCH_1,Cola,Plant_2
2023-01-04 07:13:00,23.67101106967775,2.361845126045992,137.95326068065722,BATCH_6,Cola,Plant_2
2023-01-30 11:19:00,20.370457444179895,1.5505898680652566,121.03617539323933,BATCH_8,Cola,Plant_2
2023-01-29 00:06:00,20.027254503487395,2.1843586404135236,198.9902919137308,BATCH_2,Fanta,Plant_1
2023-01-11 11:30:00,21.912180081571147,1.6464318790948183,109.40026127565984,BATCH_7,Sprite,Plant_5
2023-01-28 19:59:00,22.138679266803944,1.967516432601304,185.8320073671661,BATCH_7,Fanta,Plant_4
2023-01-23 19:01:00,22.64970119389862,1.8831922327827226,121.22150987770529,BATCH_7,Sprite,Plant_2
2023-01-19 13:41:00,20.066003468574525,1.9693458610198513,182.8487478777357,BATCH_8,Sprite,Plant_3
2023-01-19 00:33:00,23.894294741172327,1.5836980991514449,187.51227151582583,BATCH_3,Fanta,Plant_2
2023-01-19 20:18:00,24.58806552012173,2.4498357324073803,160.18770222165497,BATCH_8,Fanta,Plant_1
2023-01-08 13:00:00,23.85673288948982,1.9354504336783678,147.05797868925774,BATCH_1,Fanta,Plant_2
2023-01-21 16:34:00,21.10147082750611,1.912315164162338,101.83587509815277,BATCH_4,Fanta,Plant_2
2023-01-08 08:37:00,24.291478019468457,2.0485380606726227,143.73770151818047,BATCH_6,Sprite,Plant_2
2023-01-03 05:16:00,20.838662570068653,2.1454596948990194,129.85603245211666,BATCH_2,Sprite,Plant_1
2023-01-16 17:11:00,23.046390425700146,1.9428053651980348,199.4718969745712,BATCH_4,Cola,Plant_5
2023-01-26 23:56:00,22.766002503904947,2.4433688558722166,166.85606595414623,BATCH_8,Sprite,Plant_3
2023-01-21 05:44:00,22.079375997916983,2.243400390435469,124.76582155734872,BATCH_1,Cola,Plant_1
2023-01-12 12:40:00,23.903997521248204,1.695758388680714,185.1018658965433,BATCH_8,Cola,Plant_4
2023-01-08 19:09:00,22.444382162558803,2.1604050986095475,114.23468267035283,BATCH_5,Sprite,Plant_3
2023-01-18 14:55:00,24.345916953530946,1.8919398350044148,184.22811250096186,BATCH_6,Sprite,Plant_3
2023-01-20 03:47:00,24.20231366646997,1.9683225753106093,132.16618761221648,BATCH_9,Sprite,Plant_4
2023-01-08 04:04:00,24.462961875148782,1.5928821186450421,187.5548486689595,BATCH_5,Sprite,Plant_5
2023-01-08 10:49:00,20.684035694635394,2.0320321516344158,111.62080131493893,BATCH_1,Fanta,Plant_4
2023-01-04 06:12:00,23.68211736592272,2.2364911177627818,188.05802290651903,BATCH_2,Fanta,Plant_3
2023-01-19 00:13:00,24.372130143293766,1.627717272965388,158.16877878796356,BATCH_1,Fanta,Plant_2
2023-01-07 01:16:00,24.837285165942916,1.8743634085039935,193.00190832458284,BATCH_8,Cola,Plant_2
2023-01-30 06:15:00,23.198075060235137,2.491430861637513,117.14141623628569,BATCH_2,Fanta,Plant_2
2023-01-24 01:42:00,23.814532269085944,2.2971480551834604,140.55127868572868,BATCH_6,Fanta,Plant_3
2023-01-13 12:26:00,21.390159254178805,1.7502413521455413,178.10348880184927,BATCH_6,Fanta,Plant_4
2023-01-08 00:23:00,20.534690480278286,1.5293162426325062,161.20787297130573,BATCH_9,Sprite,Plant_5
2023-01-09 04:49:00,24.103507520374386,2.0050979325027773,161.64666047103583,BATCH_10,Sprite,Plant_5
2023-01-12 02:55:00,21.11229656685462,1.616322520891936,175.46188613666143,BATCH_5,Sprite,Plant_1
2023-01-18 05:16:00,23.30243943556149,1.5639118806706755,197.26964273803523,BATCH_10,Fanta,Plant_4
2023-01-14 07:59:00,24.29867261702355,1.835665605790826,182.97302551337728,BATCH_9,Sprite,Plant_1
2023-01-28 05:22:00,24.810254022098956,1.856734217105895,119.19220889993996,BATCH_4,Sprite,Plant_1
2023-01-09 18:30:00,20.102572775227532,1.5539805359908234,176.1785187201367,BATCH_3,Sprite,Plant_1
2023-01-24 16:07:00,22.167384377468704,1.6907506056525063,123.00486303813673,BATCH_3,Sprite,Plant_3
2023-01-15 05:26:00,21.63408440538597,1.9489534556877932,149.69356971506426,BATCH_4,Cola,Plant_3
2023-01-17 00:30:00,23.939951487136682,2.478150739233709,103.43619080917173,BATCH_9,Cola,Plant_2
2023-01-05 11:25:00,20.663016678715643,2.253334113175249,166.54193625306203,BATCH_2,Sprite,Plant_3
2023-01-07 05:35:00,23.785893110915527,1.7623357185955888,134.58753807589642,BATCH_6,Sprite,Plant_3
2023-01-02 01:24:00,20.020312748409005,1.9833302962159327,127.25182566804364,BATCH_7,Cola,Plant_2
2023-01-11 04:49:00,22.751853436170585,2.358697010625725,185.15880180386716,BATCH_7,Sprite,Plant_3
2023-01-12 18:51:00,20.284614889439688,2.342870406995946,105.98411482493668,BATCH_8,Fanta,Plant_5
2023-01-29 10:11:00,24.748070041401895,1.7673313032666411,149.40997939115695,BATCH_4,Fanta,Plant_5
2023-01-24 04:23:00,22.831224584953468,2.021382364727768,134.43380754684657,BATCH_5,Sprite,Plant_1
2023-01-13 02:26:00,24.90743518397033,2.4451766049973327,125.8674376158121,BATCH_4,Sprite,Plant_4
2023-01-25 18:19:00,22.70292854609829,1.6822191311185786,118.08390129475012,BATCH_9,Cola,Plant_2
2023-01-05 00:38:00,20.188334300392025,1.7950389327073166,137.90281620247853,BATCH_9,Fanta,Plant_2
2023-01-05 04:13:00,21.409280616069537,1.9307353411313317,184.48345320977194,BATCH_8,Sprite,Plant_4
2023-01-03 05:07:00,20.09642863357118,1.7453766960832997,155.9062118211055,BATCH_10,Sprite,Plant_2
2023-01-24 11:31:00,24.630677162413896,2.388446765612122,189.1607641874221,BATCH_9,Sprite,Plant_2
2023-01-05 09:35:00,22.53859475487736,2.4600593631884147,167.8519332079195,BATCH_5,Fanta,Plant_5
2023-01-11 08:02:00,24.984319586423602,1.9185546431502942,149.1891524157996,BATCH_5,Sprite,Plant_2
2023-01-28 02:49:00,23.720935988665534,2.0202712756214174,148.55858614688634,BATCH_6,Sprite,Plant_3
2023-01-22 23:54:00,24.801605574284345,1.9742829456145454,117.18417122125906,BATCH_5,Cola,Plant_1
2023-01-15 18:01:00,22.456118409041974,2.0147551818634075,171.40021035694159,BATCH_1,Cola,Plant_1
2023-01-29 12:38:00,21.205075576529072,2.0538501049816373,103.82544727376508,BATCH_1,Fanta,Plant_3
2023-01-04 09:34:00,23.612762441907375,2.2984998061076465,193.806428145996,BATCH_8,Cola,Plant_5
2023-01-23 11:34:00,20.27027529996179,1.6453737151267491,132.54595294970372,BATCH_7,Cola,Plant_3
2023-01-20 19:18:00,20.87264134096646,1.950407901604226,114.78363922453963,BATCH_9,Fanta,Plant_5
2023-01-15 07:44:00,21.839841072038684,1.5632441559586112,108.14536972762812,BATCH_9,Sprite,Plant_2
2023-01-12 18:18:00,21.241307906467583,1.6546373120951898,148.66573186617134,BATCH_9,Cola,Plant_1
2023-01-18 14:01:00,20.530120720472436,1.9793103102055394,100.50532316367632,BATCH_6,Sprite,Plant_2
2023-01-23 11:17:00,23.288290994394075,1.6570464298036018,101.56839918314158,BATCH_8,Fanta,Plant_1
2023-01-19 14:57:00,23.68957178029532,1.6587079544651735,173.32255211384455,BATCH_7,Sprite,Plant_1
2023-01-04 05:40:00,22.539163432002127,2.1791088868214263,181.6169172176339,BATCH_3,Cola,Plant_4
2023-01-10 07:29:00,20.195671555229772,1.770797038669002,114.64209219756435,BATCH_3,Sprite,Plant_1
2023-01-14 02:08:00,23.61055632239944,2.466777450998845,112.60237202053291,BATCH_6,Cola,Plant_1
2023-01-09 09:53:00,24.567059353460923,2.279701235058363,171.70102322812312,BATCH_6,Fanta,Plant_5
2023-01-21 09:01:00,22.33310467113441,2.4442762709088384,199.24342750721848,BATCH_5,Fanta,Plant_4
2023-01-26 20:01:00,20.971953288864523,2.267037805693471,166.6044337455286,BATCH_6,Fanta,Plant_5
2023-01-21 00:22:00,24.201414010715304,1.5927844600461936,118.33170333427617,BATCH_2,Cola,Plant_1
2023-01-18 18:37:00,23.377062622079528,2.2361387404666284,115.87861245894787,BATCH_9,Cola,Plant_2
2023-01-27 17:52:00,24.819897593154373,1.9272485101164714,136.38248775445902,BATCH_10,Cola,Plant_1
2023-01-08 17:27:00,20.78212279991383,1.5750809088106812,188.2364123574145,BATCH_2,Sprite,Plant_1
2023-01-12 16:50:00,20.604202243909086,1.638413856441058,122.36973902763013,BATCH_4,Sprite,Plant_3
2023-01-15 13:18:00,24.62923488780043,1.697699290119587,181.28347208783143,BATCH_1,Sprite,Plant_5
2023-01-22 10:51:00,23.65688735959232,2.3732422140959164,131.26389344575628,BATCH_8,Fanta,Plant_1
2023-01-16 10:44:00,22.079121581519544,1.9573708854549943,114.89464144639277,BATCH_3,Fanta,Plant_4
2023-01-03 19:00:00,23.32699861517718,2.1091158079407593,101.3806078030678,BATCH_1,Cola,Plant_2
2023-01-13 02:05:00,23.689195161319322,1.522287845359497,100.11350248286371,BATCH_7,Cola,Plant_3
2023-01-13 10:48:00,22.208717433246868,2.491509010195019,116.1638793113052,BATCH_4,Cola,Plant_4
2023-01-19 15:25:00,24.83346565405445,2.3018951305584445,134.24423383181994,BATCH_1,Fanta,Plant_5
2023-01-02 14:15:00,21.758256693843038,1.9050471405720246,185.77178457359167,BATCH_5,Fanta,Plant_5
2023-01-05 14:14:00,24.873931087459,1.5398653892223666,145.80559849615244,BATCH_6,Sprite,Plant_3
2023-01-03 19:28:00,21.30815257413014,1.6694283324213104,184.5358752734512,BATCH_2,Fanta,Plant_1
2023-01-19 08:07:00,22.961273650250366,2.0599070990667068,197.58413128857774,BATCH_8,Cola,Plant_5
2023-01-05 15:42:00,23.411853395456404,2.2299183651068715,114.53185788073796,BATCH_9,Cola,Plant_4
2023-01-05 17:53:00,22.258529249130003,2.2308864599276435,117.05832759597659,BATCH_7,Cola,Plant_2
2023-01-04 20:34:00,24.75898027178223,2.2477601611640665,173.78171001430775,BATCH_3,Cola,Plant_1
2023-01-30 04:04:00,20.991138098396892,2.0279853127616527,187.51445155898517,BATCH_10,Sprite,Plant_1
2023-01-24 23:03:00,20.952314836542072,2.283506279687506,138.03158359931095,BATCH_2,Cola,Plant_3
2023-01-06 21:53:00,21.49022175820749,2.06124944050499,197.09446254058938,BATCH_4,Cola,Plant_5
2023-01-12 19:19:00,23.176069467304565,2.4675003580838815,139.79696567322702,BATCH_3,Sprite,Plant_3
2023-01-26 13:06:00,20.013083549815473,2.3580257336620827,177.40672337098246,BATCH_8,Fanta,Plant_2
2023-01-07 14:06:00,23.71493617960106,1.921970524874359,117.16700808025848,BATCH_7,Sprite,Plant_2
2023-01-24 20:39:00,24.344786541872157,2.1826430419340603,114.58811768145722,BATCH_7,Fanta,Plant_2
2023-01-23 22:49:00,20.6803592212433,1.7979030428688347,149.222777221106,BATCH_10,Fanta,Plant_5
2023-01-30 10:03:00,20.437226356444445,1.8946518257081444,196.4626600179944,BATCH_10,Fanta,Plant_4
2023-01-25 13:28:00,21.226481407550565,2.483064512092959,135.0615343525102,BATCH_10,Sprite,Plant_2
2023-01-18 03:00:00,23.478341031764014,2.157589525998151,197.93662886706693,BATCH_9,Fanta,Plant_5
2023-01-30 01:07:00,23.56872564768401,2.0485689214267495,102.79226359185914,BATCH_6,Cola,Plant_5
2023-01-10 18:48:00,20.155813748008587,2.0073825878738925,137.08013694482446,BATCH_8,Sprite,Plant_1
2023-01-05 09:02:00,21.296413683262234,2.4727193955435856,112.17232999389641,BATCH_5,Cola,Plant_3
2023-01-06 05:55:00,23.256774921104483,2.0543176945692174,117.6663526000346,BATCH_3,Cola,Plant_2
2023-01-11 23:40:00,20.668201056804588,1.6518897254401532,176.28385310529598,BATCH_9,Cola,Plant_4
2023-01-03 05:52:00,21.049764891522244,1.9815979625014943,113.46483678262118,BATCH_6,Sprite,Plant_3
2023-01-24 22:04:00,23.030539773159152,2.082916621196235,124.65986742214271,BATCH_3,Cola,Plant_2
2023-01-24 08:56:00,23.377873246987928,2.0977829414478175,124.22391245629278,BATCH_3,Cola,Plant_5
2023-01-24 00:17:00,22.24630956249471,2.343809618886038,143.10595396382075,BATCH_2,Fanta,Plant_3
2023-01-05 12:00:00,23.21342382594336,2.32853717069955,103.83757732281353,BATCH_5,Cola,Plant_1
2023-01-06 11:00:00,20.92856791969212,2.039996075458949,100.01558078041737,BATCH_2,Sprite,Plant_4
2023-01-06 21:12:00,22.091143855834936,2.004057839695821,119.28803031236669,BATCH_5,Cola,Plant_3
2023-01-11 11:59:00,22.538796235215866,2.0290778570096326,140.183416219862,BATCH_6,Sprite,Plant_5
2023-01-06 11:36:00,21.568023174102297,1.5471896184805383,114.09304040936503,BATCH_8,Sprite,Plant_4
2023-01-03 01:26:00,22.691625167603423,2.3384053745050317,123.51213410424614,BATCH_9,Sprite,Plant_2
2023-01-21 16:14:00,20.052560419208604,1.7730435236686894,174.39624864947552,BATCH_8,Sprite,Plant_1
2023-01-10 16:38:00,23.4105609879062,2.4801748907546886,107.43912487472498,BATCH_6,Fanta,Plant_1
2023-01-26 09:12:00,20.121988721523525,2.4974102916010588,188.27488548322398,BATCH_4,Fanta,Plant_3
2023-01-03 16:35:00,21.23897140454911,2.0202281483375186,124.84217069320124,BATCH_3,Cola,Plant_3
2023-01-24 20:57:00,21.23401106808731,1.7107131334721921,169.87717223037518,BATCH_7,Sprite,Plant_5
2023-01-18 17:56:00,20.16884770011332,1.579552284483427,142.596325144491,BATCH_4,Sprite,Plant_5
2023-01-27 22:25:00,24.77076569919761,1.7883787676367426,141.7064910503485,BATCH_2,Fanta,Plant_1
2023-01-15 21:18:00,22.62665098889335,1.9014510156963116,126.15497559654148,BATCH_4,Fanta,Plant_4
2023-01-08 08:34:00,20.94257278010734,2.379405275433175,143.085231975375,BATCH_4,Sprite,Plant_1
2023-01-26 14:30:00,24.84085313359615,1.8654393106893514,115.0585022945251,BATCH_3,Sprite,Plant_3
2023-01-08 17:33:00,20.168586483401285,2.185696359597661,100.01417833553351,BATCH_7,Fanta,Plant_4
2023-01-03 05:04:00,24.937532483543237,1.5934814390256942,199.1154944346007,BATCH_9,Fanta,Plant_4
2023-01-03 14:20:00,22.71359310611681,1.5650014234475473,180.2227699789276,BATCH_3,Fanta,Plant_5
2023-01-24 15:21:00,21.32615676284092,2.310875737219782,122.43001410296682,BATCH_9,Fanta,Plant_5
2023-01-24 14:25:00,23.030777481723597,1.899768444077898,112.59518803202191,BATCH_8,Sprite,Plant_4
2023-01-14 07:33:00,22.18262098997459,2.167202623170363,185.79569201980718,BATCH_7,Cola,Plant_3
2023-01-03 14:27:00,24.693273719507566,1.6976883472137334,105.18225142896618,BATCH_1,Cola,Plant_4
2023-01-25 00:59:00,21.54091976946545,1.9016071934232321,179.96034597835825,BATCH_9,Sprite,Plant_5
2023-01-30 07:17:00,22.210354161443895,1.6623202268391948,140.7490568135638,BATCH_1,Sprite,Plant_4
2023-01-11 23:31:00,21.165776518513443,2.334228196700438,155.69943145676572,BATCH_7,Cola,Plant_1
2023-01-22 11:26:00,22.450307313335884,2.0539434377045365,189.86774721708963,BATCH_7,Fanta,Plant_4
2023-01-14 11:10:00,20.055978264815373,1.9492881140749498,196.6855264001017,BATCH_6,Sprite,Plant_4
2023-01-09 13:02:00,24.144571422745862,1.962440631631742,184.92311793406466,BATCH_5,Fanta,Plant_1
